address,authority,latitude,longitude
2598 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9958541,31.03323716
8243 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99782935,31.03158874
2668 MONGO,CHITUNGWIZA MUNICIPALITY,-17.99627405,31.03335794
2895 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99789394,31.03015572
2938 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99714423,31.02968648
8257 8257 ST MARYS ROAD,CHITUNGWIZA MUNICIPALITY,-17.9977857,31.0321848
8192 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99685697,31.03126812
8259 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99797446,31.03208891
2616 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99735199,31.03073904
6797 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99834718,31.03320169
2911 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99748467,31.03039471
8276 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99816985,31.03263159
2603 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99586935,31.03363596
2899 MANYAME PARK,CHITUNGWIZA MUNICIPALITY,-17.99794514,31.0297794
2636 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99663224,31.033008
2599 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99574649,31.03343865
2621 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99674238,31.03366868
2640 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99651389,31.03280789
8207 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99714801,31.03290738
8216 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99715494,31.03265168
2898 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99792923,31.02985466
8264 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9981995,31.03242203
2644,CHITUNGWIZA MUNICIPALITY,-17.9963842,31.0325269
2667,CHITUNGWIZA MUNICIPALITY,-17.9964029,31.0331807
2621 BANGO ROAD ST MARY,CHITUNGWIZA MUNICIPALITY,-17.996731,31.0337627
2629 BANGO ROAD ST MARY,CHITUNGWIZA MUNICIPALITY,-17.9969176,31.0331087
2635 BANGO ROAD,CHITUNGWIZA MUNICIPALITY,-17.9967152,31.0329307
2643 BANGO ROAD,CHITUNGWIZA MUNICIPALITY,-17.9965527,31.032416
2657,CHITUNGWIZA MUNICIPALITY,-17.9960795,31.032748
9290 ST MARYS ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9967267,31.0341299
2666 MHONGO STREET,CHITUNGWIZA MUNICIPALITY,-17.9960522,31.0332638
2648,CHITUNGWIZA MUNICIPALITY,-17.9961627,31.0324963
8288 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99792503,31.03328566
2580 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99528545,31.03324966
2485 144 CHIRATIDZO ST MARYS DRIVE,CHITUNGWIZA MUNICIPALITY,-17.99595155,31.03477859
2425 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99660998,31.03630251
2361 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99713646,31.03650213
2396 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99552127,31.03585056
2447 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9965672,31.03530242
NULL,CHITUNGWIZA MUNICIPALITY,-17.99593471,31.03622814
2388 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99576019,31.03622703
2384,CHITUNGWIZA MUNICIPALITY,-17.99588034,31.03642486
2403,CHITUNGWIZA MUNICIPALITY,-17.9960246,31.0352467
2395,CHITUNGWIZA MUNICIPALITY,-17.9958064,31.0357971
2453 GONJE,CHITUNGWIZA MUNICIPALITY,-17.9964684,31.0349299
2394,CHITUNGWIZA MUNICIPALITY,-17.99557719,31.03592477
2385,CHITUNGWIZA MUNICIPALITY,-17.9960713,31.0364136
2350 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99780577,31.03621121
2480 MAMINIMINI ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99617194,31.03474626
2530 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99435387,31.03357502
2492 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99574522,31.03503582
2422 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99648321,31.03626786
2509 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99479873,31.0346744
2540 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99500638,31.03370733
2520 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99467008,31.03407996
2571 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99536496,31.03374885
2528 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99442599,31.03369254
2572 CHIEDZA,CHITUNGWIZA MUNICIPALITY,-17.9955309,31.03364513
2514 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99484564,31.0343719
2583 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99499652,31.03316011
2593 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.9954654,31.0332829
2581,CHITUNGWIZA MUNICIPALITY,-17.995098,31.0332623
2516 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.9948029,31.034234
2575,CHITUNGWIZA MUNICIPALITY,-17.99521,31.0335809
2554 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99542492,31.0343992
2544 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99512303,31.03390369
9002 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9943685,31.0346689
9002 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9943841,31.034684
2537 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.9948194,31.0337055
2562,CHITUNGWIZA MUNICIPALITY,-17.9958483,31.0342385
2572,CHITUNGWIZA MUNICIPALITY,-17.9954174,31.0335928
2583,CHITUNGWIZA MUNICIPALITY,-17.9948363,31.0331819
2551PFIRIRAI,CHITUNGWIZA MUNICIPALITY,-17.9950604,31.0344271
2526 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.994515,31.0337983
3098 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99435558,31.03482998
3102 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99447314,31.03501664
3098 CHIGOVANYIKA SHOPS,CHITUNGWIZA MUNICIPALITY,-17.9943341,31.0348691
9192 CHIGOVANYIKA SHOPS,CHITUNGWIZA MUNICIPALITY,-17.9942637,31.0348248
3100 CHIGOVANYIKA SHOPS,CHITUNGWIZA MUNICIPALITY,-17.9943389,31.0350014
2522 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.99467,31.0339083
2571,CHITUNGWIZA MUNICIPALITY,-17.9954184,31.033722
2512 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.9949395,31.0344622
3104 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9945323,31.0351498
2543 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99505994,31.03380209
2500 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99540994,31.03526061
2548 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99524012,31.0340969
2354 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.99752959,31.03650067
2421 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99650122,31.03611331
2364 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99705677,31.03682993
2413 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99631374,31.03574143
2412 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99618826,31.03580979
2408 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99603618,31.03566343
2389 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99587302,31.03612925
2377,CHITUNGWIZA MUNICIPALITY,-17.9963294,31.0366835
NULL,CHITUNGWIZA MUNICIPALITY,-17.99628545,31.03600333
2379,CHITUNGWIZA MUNICIPALITY,-17.9962889,31.0365923
2426,CHITUNGWIZA MUNICIPALITY,-17.99659192,31.0364915
2405,CHITUNGWIZA MUNICIPALITY,-17.9961069,31.0353454
2464 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99687407,31.0350363
2487 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99586402,31.03481141
2488 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99593039,31.03491161
2380,CHITUNGWIZA MUNICIPALITY,-17.99601204,31.03659161
2392,CHITUNGWIZA MUNICIPALITY,-17.99564097,31.03604952
2391,CHITUNGWIZA MUNICIPALITY,-17.9959189,31.0360881
NULL,CHITUNGWIZA MUNICIPALITY,-17.99560477,31.0350055
NULL,CHITUNGWIZA MUNICIPALITY,-17.99664212,31.03447779
NULL,CHITUNGWIZA MUNICIPALITY,-17.99697572,31.03518682
NULL,CHITUNGWIZA MUNICIPALITY,-17.9955206,31.03557822
2348 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.9977223,31.03611166
NULL,CHITUNGWIZA MUNICIPALITY,-17.99571244,31.03583515
NULL,CHITUNGWIZA MUNICIPALITY,-17.99676244,31.03583566
2545 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99503327,31.03410409
2549 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99514926,31.03428881
2375 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99629809,31.03708536
2525 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99432627,31.03390364
2561 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99572499,31.03432325
2340 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99745505,31.03573414
2357 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99731569,31.03637888
2381 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9961291,31.03650788
2383 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99607585,31.03640646
2586 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.99513457,31.03335132
2465 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99693549,31.03495956
2371 NYATSIME,CHITUNGWIZA MUNICIPALITY,-17.99652443,31.03692195
2550 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99530008,31.03419318
2523 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99438288,31.03400368
2546 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.995186,31.03400634
2574 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99546873,31.03354115
2462 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99691646,31.03511286
2459 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99712269,31.03523736
2427 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99673097,31.03641771
2341 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99734912,31.03579525
NULL,CHITUNGWIZA MUNICIPALITY,-17.99563976,31.03575908
2438 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99671151,31.0357223
NULL,CHITUNGWIZA MUNICIPALITY,-17.99658885,31.03647661
NULL,CHITUNGWIZA MUNICIPALITY,-17.99644525,31.03510103
NULL,CHITUNGWIZA MUNICIPALITY,-17.99547014,31.03520498
3100 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99441768,31.03492887
NULL,CHITUNGWIZA MUNICIPALITY,-17.99639369,31.034603
3101 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99444691,31.03497181
2452 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99628636,31.03501686
3099 CHIEDZA,CHITUNGWIZA MUNICIPALITY,-17.99438943,31.034881
2365 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99693611,31.03664476
2570 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99564442,31.0338264
2346 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99769742,31.03599609
2486 2486 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99602792,31.03484913
2455 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99726199,31.03546567
2374 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99643738,31.0371968
2562 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.99588876,31.03420944
2579 2579 ST MARYS ROAD,CHITUNGWIZA MUNICIPALITY,-17.9950798,31.033392
2467 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99687203,31.03484221
2553 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99526985,31.03449663
2466 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99681005,31.03492773
2483 159 CHIRATIDZO ST MARYS DRIVE,CHITUNGWIZA MUNICIPALITY,-17.99603622,31.03470438
2393 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99575047,31.03595178
2443 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99669087,31.03547719
2458 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99703151,31.0352876
2389,CHITUNGWIZA MUNICIPALITY,-17.9960235,31.0360928
2582 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9952227,31.03315163
2405 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99601493,31.03538387
2439 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99679408,31.03565489
2370 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99661881,31.0370357
2400,CHITUNGWIZA MUNICIPALITY,-17.995311,31.0356878
3089,CHITUNGWIZA MUNICIPALITY,-17.9944996,31.0347134
2428 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9969947,31.03623656
2490 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99583057,31.03498477
2419 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9964355,31.03603281
2560 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99589157,31.03431778
NULL,CHITUNGWIZA MUNICIPALITY,-17.99706282,31.03513957
NULL,CHITUNGWIZA MUNICIPALITY,-17.99675189,31.03466219
2566 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.99576936,31.03401772
2342 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99751172,31.03581378
2506 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99508486,31.03474394
2476 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99642344,31.03447509
2505 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99491117,31.0348601
2527 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99426622,31.03380385
2463 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99699377,31.03503859
2494 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99564007,31.03509068
2424 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99651617,31.0363473
2508 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99502442,31.03465549
2351 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.99790633,31.03629291
2406 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99602768,31.03553681
2501 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99524419,31.03524573
2573 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99530138,31.03364891
2564 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.99582749,31.0341162
2498 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99559219,31.03519976
2469 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99681455,31.03476517
2448 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.996424,31.03526558
2457 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99718416,31.03532158
2489 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99575889,31.03490513
2481 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99614278,31.03463303
2454 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99718896,31.03549955
2534 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99482633,31.03341756
2356 CHIEDZA,CHITUNGWIZA MUNICIPALITY,-17.99743794,31.03656018
2338 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99742518,31.0356813
2565 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99560089,31.03413407
2558 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99547695,31.03460149
2407 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99608721,31.03547751
NULL,CHITUNGWIZA MUNICIPALITY,-17.99758523,31.03590644
2504 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99507422,31.0348539
2444 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99654722,31.03545616
2441 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99672911,31.03557741
2430 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99695958,31.03610017
2449 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99649592,31.03520065
NULL,CHITUNGWIZA MUNICIPALITY,-17.99648232,31.03702387
2415 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99632379,31.03584223
2429 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99710278,31.03611814
2559 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99579226,31.03442901
NULL,CHITUNGWIZA MUNICIPALITY,-17.99628636,31.03501686
2529 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99420064,31.03368712
2339 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99731655,31.03571454
2482 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99617194,31.03474626
2431 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99703701,31.03603743
2358 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99734848,31.03662789
NULL,CHITUNGWIZA MUNICIPALITY,-17.99540994,31.03526061
2456 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99709812,31.03537281
2391 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99582823,31.03604559
2349 JEKACHEKA,CHITUNGWIZA MUNICIPALITY,-17.99754226,31.0362591
2547 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99508846,31.03419345
2577,CHITUNGWIZA MUNICIPALITY,-17.99504,31.033569
2518 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.9947233,31.0341044
2581,CHITUNGWIZA MUNICIPALITY,-17.9950903,31.0332688
2435 MAMINIMINI,CHITUNGWIZA MUNICIPALITY,-17.9968985,31.0358121
2505 CHINJONGA,CHITUNGWIZA MUNICIPALITY,-17.9948196,31.0348674
2381,CHITUNGWIZA MUNICIPALITY,-17.9962085,31.0366087
2390,CHITUNGWIZA MUNICIPALITY,-17.9956816,31.036142
2443 GONJE,CHITUNGWIZA MUNICIPALITY,-17.9966989,31.0354592
2393,CHITUNGWIZA MUNICIPALITY,-17.9957729,31.0358921
2383,CHITUNGWIZA MUNICIPALITY,-17.996088,31.0363873
2583,CHITUNGWIZA MUNICIPALITY,-17.9948182,31.0331853
2531 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.9945788,31.0334961
2387,CHITUNGWIZA MUNICIPALITY,-17.9960901,31.0362442
2446 GONJE,CHITUNGWIZA MUNICIPALITY,-17.9963576,31.0354757
2451 GONJE,CHITUNGWIZA MUNICIPALITY,-17.9964769,31.0349631
2535 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.9946417,31.0337017
2452 GONJE,CHITUNGWIZA MUNICIPALITY,-17.9962142,31.0351422
2382,CHITUNGWIZA MUNICIPALITY,-17.99593081,31.0365179
2378,CHITUNGWIZA MUNICIPALITY,-17.99607212,31.03668589
2524 PFIRIRAI STREET,CHITUNGWIZA MUNICIPALITY,-17.9944917,31.033875
2420,CHITUNGWIZA MUNICIPALITY,-17.9963241,31.0362315
2416,CHITUNGWIZA MUNICIPALITY,-17.9961329,31.0361431
2362 NYATSIME,CHITUNGWIZA MUNICIPALITY,-17.9971542,31.03675141
2415,CHITUNGWIZA MUNICIPALITY,-17.9964691,31.0359518
2668 MHONGO STREET,CHITUNGWIZA MUNICIPALITY,-17.997162,31.0367217
2447 GONJE,CHITUNGWIZA MUNICIPALITY,-17.9966347,31.0352027
NULL,CHITUNGWIZA MUNICIPALITY,-17.99669241,31.03454365
NULL,CHITUNGWIZA MUNICIPALITY,-17.99648315,31.0353543
NULL,CHITUNGWIZA MUNICIPALITY,-17.99600233,31.03630758
NULL,CHITUNGWIZA MUNICIPALITY,-17.99641391,31.03617574
103 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99860555,31.03982985
1883 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99693395,31.03913096
2115 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99814113,31.03875118
2160 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99922015,31.03890842
8352 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9983154,31.04045554
8341 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99814835,31.04040534
125 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99763981,31.04053664
8384 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99791284,31.04013518
1873 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9974173,31.0392006
1882 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99712347,31.03919217
NULL,CHITUNGWIZA MUNICIPALITY,-17.99662959,31.03873912
1866 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9975055,31.03960815
8349 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99864498,31.04023771
6671 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99706941,31.03883247
6668 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99714036,31.03852679
11181,CHITUNGWIZA MUNICIPALITY,-17.99943912,31.04100366
2078,CHITUNGWIZA MUNICIPALITY,-17.9976453,31.0369238
2061 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9974893,31.0378281
8299 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99839498,31.03936101
8306 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99899851,31.03956502
1881 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99689637,31.03924119
2057 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99737838,31.03836442
8308 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99929746,31.03969053
8323 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99905006,31.03945059
2140 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99916191,31.03784632
2107 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99799365,31.03799417
8342 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99811588,31.04055815
2095 BARINGA,CHITUNGWIZA MUNICIPALITY,-17.9982063,31.03737508
2128 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99855257,31.03810215
2125 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99832015,31.0381689
2158 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99910962,31.03887622
8353 8353 ST MARYS ROAD,CHITUNGWIZA MUNICIPALITY,-17.9981821,31.0402645
8380 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99782245,31.03968984
8300 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99848949,31.03939685
8377 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99802937,31.03959447
8367 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99890188,31.03987642
11128,CHITUNGWIZA MUNICIPALITY,-17.99933911,31.04124968
11180,CHITUNGWIZA MUNICIPALITY,-17.9993398,31.041113
9304,CHITUNGWIZA MUNICIPALITY,-17.9993936,31.0402204
9308,CHITUNGWIZA MUNICIPALITY,-17.9996288,31.0398429
2057 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9974352,31.0383755
2059 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99743516,31.03815204
2094 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99796964,31.03742841
1887 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99651699,31.03874678
2070 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99764686,31.03747026
2055,CHITUNGWIZA MUNICIPALITY,-17.9969265,31.0381555
6778,CHITUNGWIZA MUNICIPALITY,-17.996674,31.0385827
2104 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99780004,31.03798059
2097 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99817327,31.03748771
2072,CHITUNGWIZA MUNICIPALITY,-17.9976385,31.0373894
2062,CHITUNGWIZA MUNICIPALITY,-17.9975596,31.0379048
2091 CHIRATIDZO ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99827922,31.03708937
2102 BARINGA,CHITUNGWIZA MUNICIPALITY,-17.99783859,31.03787091
6677,CHITUNGWIZA MUNICIPALITY,-17.99657052,31.03854078
2074,CHITUNGWIZA MUNICIPALITY,-17.9977308,31.0372849
6669 NEXTENSION1888 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9971486,31.03861963
1897 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9963318,31.03934439
2058 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99740833,31.03826178
19589,CHITUNGWIZA MUNICIPALITY,-18.0001625,31.0400567
11359,CHITUNGWIZA MUNICIPALITY,-18.0001305,31.040161
19718,CHITUNGWIZA MUNICIPALITY,-18.00029481,31.0402925
2147 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99885473,31.0381263
1894 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99659987,31.03917058
6661 6661 ST MARYS ROAD,CHITUNGWIZA MUNICIPALITY,-17.99760485,31.03878461
2148 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99900077,31.03833233
2083 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99801423,31.03666784
2124 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99848366,31.03833943
6666 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99723074,31.0386486
2080 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99777255,31.03666853
2114 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99785765,31.03850494
2133 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.9984534,31.03773757
2085 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99809936,31.03674864
968 UNIT G,CHITUNGWIZA MUNICIPALITY,-17.99726085,31.03878951
NULL,CHITUNGWIZA MUNICIPALITY,-17.9975053,31.03773255
2093 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99824071,31.03725334
1884 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99716533,31.03906771
8394 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99759841,31.04043446
2077 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99737653,31.03697318
8375 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99819235,31.03970273
8364 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99824327,31.03982142
8381 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99791659,31.03970625
8388 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99785765,31.04061871
8360 ST MARYS,CHITUNGWIZA MUNICIPALITY,-17.99858303,31.03992964
